STRUCTURE,STRUCTURE_ID,freq,indic_bt,nace_r2,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,I15,TR,2009,29.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,I15,TR,2010,36.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,I15,TR,2011,47.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,I15,TR,2012,60.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,I15,TR,2013,73.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,I15,TR,2014,84.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,I15,TR,2015,100.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,I15,TR,2016,128.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,I15,TR,2017,147.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,I15,TR,2018,166.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,I15,TR,2019,156.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,I15,TR,2020,164.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,I15,TR,2021,232.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,I15,TR,2022,406.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,I15,UK,2000,51.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,I15,UK,2001,59.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,I15,UK,2002,68.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,I15,UK,2003,70.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,I15,UK,2004,70.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,I15,UK,2005,73.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,I15,UK,2006,82.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,I15,UK,2007,92.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,I15,UK,2008,99.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,I15,UK,2009,97.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,I15,UK,2010,93.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,I15,UK,2011,92.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,I15,UK,2012,91.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,I15,UK,2013,90.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,I15,UK,2014,94.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,I15,UK,2015,100.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,I15,UK,2016,107.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,I15,UK,2017,114.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,I15,UK,2018,123.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,I15,UK,2019,132.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AL,2006,5.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AL,2007,18.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AL,2008,57.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AL,2009,8.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AL,2010,9.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AL,2011,-6.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AL,2012,1.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AL,2013,12.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AL,2014,7.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AL,2015,14.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AL,2016,5.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AL,2017,12.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AL,2018,7.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AL,2019,1.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AL,2020,-0.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AT,1997,1.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AT,1998,10.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AT,1999,-1.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AT,2000,1.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AT,2001,-2.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AT,2002,-0.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AT,2003,6.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AT,2004,1.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AT,2005,1.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AT,2006,3.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AT,2007,4.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AT,2008,5.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AT,2009,2.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AT,2010,0.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AT,2011,3.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AT,2012,4.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AT,2013,2.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AT,2014,1.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AT,2015,1.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AT,2016,2.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AT,2017,3.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AT,2018,7.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AT,2019,8.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,AT,2020,4.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BE,2001,7.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BE,2002,3.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BE,2003,1.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BE,2004,3.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BE,2005,2.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BE,2006,7.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BE,2007,7.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BE,2008,7.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BE,2009,0.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BE,2010,-0.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BE,2011,9.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BE,2012,2.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BE,2013,-0.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BE,2014,1.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BE,2015,-1.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BE,2016,1.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BE,2017,4.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BE,2018,7.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BE,2019,4.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BE,2020,-6.9,p
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BG,2001,0.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BG,2002,-2.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BG,2003,23.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BG,2004,22.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BG,2005,33.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BG,2006,21.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BG,2007,36.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BG,2008,72.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BG,2009,2.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BG,2010,-22.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BG,2011,-5.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BG,2012,-3.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BG,2013,1.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BG,2014,10.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BG,2015,6.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BG,2016,-3.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BG,2017,11.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BG,2018,10.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BG,2019,16.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,BG,2020,-9.7,p
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CY,2001,10.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CY,2002,11.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CY,2003,12.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CY,2004,9.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CY,2005,10.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CY,2006,7.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CY,2007,7.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CY,2008,7.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CY,2009,0.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CY,2010,-2.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CY,2011,-4.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CY,2012,-15.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CY,2013,-25.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CY,2014,-11.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CY,2015,-2.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CY,2016,8.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CY,2017,18.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CY,2018,16.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CY,2019,14.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CY,2020,-4.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CZ,2001,5.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CZ,2002,-2.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CZ,2003,7.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CZ,2004,9.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CZ,2005,6.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CZ,2006,6.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CZ,2007,7.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CZ,2008,10.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CZ,2009,2.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CZ,2010,-1.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CZ,2011,-4.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CZ,2012,-2.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CZ,2013,-8.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CZ,2014,-0.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CZ,2015,3.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CZ,2016,2.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CZ,2017,4.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CZ,2018,9.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CZ,2019,8.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,CZ,2020,1.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DE,2001,-6.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DE,2002,-5.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DE,2003,-7.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DE,2004,-7.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DE,2005,-6.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DE,2006,0.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DE,2007,4.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DE,2008,2.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DE,2009,1.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DE,2010,2.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DE,2011,6.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DE,2012,3.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DE,2013,3.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DE,2014,4.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DE,2015,10.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DE,2016,3.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DE,2017,4.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DE,2018,6.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DE,2019,5.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DE,2020,3.1,p
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DK,1996,,c
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DK,1997,,c
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DK,1998,,c
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DK,1999,,c
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DK,2000,,c
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DK,2001,,c
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DK,2002,,c
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DK,2003,,c
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DK,2004,,c
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DK,2005,,c
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DK,2006,,c
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DK,2007,,c
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DK,2008,,c
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DK,2009,-12.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DK,2010,-6.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DK,2011,3.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DK,2012,1.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DK,2013,-0.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DK,2014,4.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DK,2015,6.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DK,2016,7.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DK,2017,6.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DK,2018,6.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DK,2019,4.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,DK,2020,4.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EE,1999,-1.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EE,2000,17.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EE,2001,-0.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EE,2002,25.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EE,2003,18.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EE,2004,20.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EE,2005,21.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EE,2006,42.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EE,2007,41.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EE,2008,4.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EE,2009,-27.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EE,2010,-21.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EE,2011,10.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EE,2012,26.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EE,2013,7.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EE,2014,2.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EE,2015,4.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EE,2016,-2.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EE,2017,14.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EE,2018,15.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EE,2019,11.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EE,2020,-7.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EL,2001,10.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EL,2002,28.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EL,2003,12.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EL,2004,3.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EL,2005,-7.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EL,2006,2.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EL,2007,6.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EL,2008,7.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EL,2009,0.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EL,2010,-8.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EL,2011,-18.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EL,2012,-19.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EL,2013,-11.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EL,2014,8.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EL,2015,-12.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EL,2016,14.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EL,2017,10.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EL,2018,-0.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EL,2019,-15.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,EL,2020,3.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,ES,2001,10.4,p
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,ES,2002,6.1,p
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,ES,2003,5.3,p
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,ES,2004,4.8,p
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,ES,2005,37.6,p
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,ES,2006,6.0,p
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,ES,2007,9.3,p
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,ES,2008,-4.2,p
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,ES,2009,-25.8,p
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,ES,2010,-27.9,p
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,ES,2011,-5.8,p
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,ES,2012,-7.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,ES,2013,0.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,WAGE,F,NSA,PCH_SM,ES,2014,7.3,
